RTlexdec,Familiarity,Word,AgeSubject,WordCategory,WrittenFrequency
6.41139124715715,3.17,shack,young,N,4.4188406077966
6.40253060722579,3.43,prince,young,N,6.38519439899773
6.34127599102531,3.21,knight,young,N,4.89783979995091
6.60265573249329,2.7,coup,young,N,4.80402104473326
6.48815574890704,3.3,stub,young,N,3.3322045101752
6.28288337916915,4.73,coin,young,N,4.94875989037817
6.33624148971419,3.07,coal,young,N,6.63725803128446
6.4597479476083,4.47,stud,young,N,3.66356164612965
6.44911088860249,4.37,flight,young,N,6.92559519711047
6.36622986896651,3.33,maid,young,N,5.42934562895444
6.36744934989364,5.77,still,young,N,9.6985522208706
6.26638427620279,4.67,tooth,young,N,5.4553211153577
6.42220746240042,3.63,duke,young,N,6.52941883826223
6.34212141872115,5.3,coat,young,N,6.84268328223842
6.37713502788797,5.17,fell,young,N,7.61184239958042
6.41544059897501,2.93,stag,young,N,4.17438726989564
6.55548490637605,1.87,frieze,young,N,3.52636052461616
6.43305262659993,4.3,snob,young,N,3.73766961828337
6.42905796896767,4.3,knob,young,N,4.18965474202643
6.52209279817015,3.53,surge,young,N,4.93447393313069
6.39974236251034,4.33,porch,young,N,5.42053499927229
6.36955845842001,6.37,mail,young,N,6.11589212548303
6.36964410052172,6.1,friend,young,N,8.03527891114467
6.37002083865893,3.27,dusk,young,N,5.59471137960184
6.59218114783309,2.37,stilt,young,N,0
6.57522924584778,2.84,lymph,young,N,2.63905732961526
6.44843042807855,3.4,stem,young,N,5.4249500174814
6.30866294517103,4.03,duck,young,N,5.16478597392351
6.29749598550066,6.53,home,young,N,9.08613676851688
6.67708346124714,1.87,chaise,young,N,2.484906649788
6.48298501981597,3.67,dome,young,N,5.24702407216049
6.3549959318432,6.3,class,young,N,8.24117615049496
6.48180681193257,3.33,rye,young,N,4.56434819146784
6.37280771309574,3.47,rib,young,N,3.80666248977032
6.47395242284222,5.23,star,young,N,6.8596149036542
6.3080437952077,4.23,dust,young,N,6.69826805411541
6.32453815779439,4.27,rug,young,N,5.34710753071747
6.39566218564918,5.23,suite,young,N,5.25749537202778
6.33571006477431,4.13,smack,young,N,4.11087386417331
6.44024453990209,5,disc,young,N,4.9416424226093
6.33998886475334,4.83,brain,young,N,7.10249935577465
6.59455024929927,2.57,urn,young,N,3.87120101090789
6.4352525295353,3.57,shed,young,N,5.99146454710798
6.6205797448848,3.3,duct,young,N,3.29583686600433
6.41642177679407,4.31,rag,young,N,4.66343909411207
6.70957259695718,2.27,dike,young,N,3.25809653802148
6.47250084206322,3.67,rum,young,N,4.59511985013459
6.264350190317,6.47,hour,young,N,7.96137020171951
6.37243202361575,5.4,dish,young,N,5.96870755998537
6.51205731663294,2.63,shag,young,N,2.83321334405622
6.39414244120811,3.93,knot,young,N,4.96284463025991
6.31994061368801,3.43,dice,young,N,3.76120011569356
6.56420807368896,1.63,shah,young,N,4.30406509320417
6.31674943808862,5.4,self,young,N,6.53813982376767
6.45709927157251,3.27,raid,young,N,5.3890717298165
6.5492214655584,3.43,ram,young,N,4.58496747867057
6.43327765633695,3.63,log,young,N,4.90527477843843
6.56499732858878,3.7,shin,young,N,3.49650756146648
6.54672802030454,3.27,rut,young,N,3.3322045101752
6.49592998772129,2.1,ire,young,N,3.43398720448515
6.47990651558888,3.47,hick,young,N,3.09104245335832
6.37038031998261,3.97,ship,young,N,6.67708346124714
6.55330642688994,3.1,mush,young,N,3.2188758248682
6.44912670775791,4.63,scene,young,N,7.37274636640433
6.44390865641014,2.87,trench,young,N,4.55387689160054
6.32238569059562,4.23,rat,young,N,5.05624580534831
6.68110558833864,2.17,kelp,young,N,2.89037175789616
6.6045940196819,2.27,vamp,young,N,2.19722457733622
6.29266113570603,3.47,snake,young,N,5.57594910314632
6.3607150857485,4.2,ink,young,N,5.10594547390058
6.60624469859382,2.7,muck,young,N,4.66343909411207
6.50578406012823,4.1,fee,young,N,5.4510384535657
6.51432743148448,3.21,fad,young,N,4.04305126783455
6.47487786326364,3,fig,young,N,4.23410650459726
6.33500105859398,6.1,thing,young,N,9.18224949180966
6.3738657156176,3.5,ray,young,N,4.11087386417331
6.41193320363325,3.57,inn,young,N,5.13579843705026
6.24875828585211,5.17,lot,young,N,8.65259782842244
6.51367511574054,1.27,shay,young,N,0.693147180559945
6.34556618292759,6.27,fun,young,N,6.71417052990947
6.22801778533211,5.5,dress,young,N,7.32448997934853
6.39215159176305,5.67,snack,young,N,4.07753744390572
6.46588030358949,2.97,thug,young,N,3.09104245335832
6.47950760797673,2.87,fin,young,N,4.18965474202643
6.42464209378268,3.67,fur,young,N,5.8111409929767
6.53524127101366,1.8,fen,young,N,3.25809653802148
6.33675493218008,4.55,fan,young,N,5.23110861685459
6.41751628882453,4.27,scent,young,N,5.54126354515843
6.53876191676893,2.07,fir,young,N,3.73766961828337
6.36736351961438,3.4,moan,young,N,4.21950770517611
6.36629861166262,5.6,fruit,young,N,6.93439720992856
6.51077903826988,2.1,salve,young,N,2.77258872223978
6.42080892900609,5.03,bunch,young,N,5.66988092298052
6.40198352951883,4.43,purse,young,N,5.12396397940326
6.62726064821033,2.3,knack,young,N,3.98898404656427
6.57781963223303,3.37,gauge,young,N,4.12713438504509
6.30833520764944,4.6,crash,young,N,5.84643877505772
6.63379200533795,2.1,grail,young,N,3.2188758248682
6.3749055622913,4.93,north,young,N,7.38585107812521
6.47572543194817,3.5,grain,young,N,6.1463292576689
6.49098146785093,2.4,noose,young,N,3.29583686600433
6.33640086214132,4.7,peace,young,N,7.37588214821501
6.45915299839628,3.57,mist,young,N,5.4553211153577
6.32380325244759,4.67,text,young,N,6.23048144757848
6.40494742680973,3.9,peach,young,N,3.87120101090789
6.55636633947264,2.28,pelt,young,N,3.2188758248682
6.70757113180284,2.2,whelp,young,N,0.693147180559945
6.34500458235123,4.81,waist,young,N,5.90536184805457
6.47135662410405,3.23,waltz,young,N,2.89037175789616
6.4308800945857,3.5,fuss,young,N,5.7037824746562
6.7084625226146,2.3,bough,young,N,3.09104245335832
6.38867904568458,4.9,height,young,N,6.42486902390539
6.5410299991899,4.13,noun,young,N,2.94443897916644
6.37280771309574,3.9,foil,young,N,4.40671924726425
6.57046270597702,2.17,foal,young,N,2.99573227355399
6.44567219920414,3.6,foam,young,N,4.81218435537242
6.29513684180739,4.27,fish,young,N,8.02780284837031
6.37735600170347,4,trunk,young,N,5.87493073085203
6.39062649866303,5.41,month,young,N,7.38523092306657
6.34400344940674,3.53,clerk,young,N,6.02344759296103
6.39210135102617,4.63,yell,young,N,4.30406509320417
6.32453815779439,4.2,coach,young,N,6.23441072571837
6.52580648213703,4.73,yea,young,N,3.68887945411394
6.53663362489643,4,fist,young,N,5.76519110278484
6.49659397832909,3.2,probe,young,N,4.67282883446191
6.32620313897803,5.03,card,young,N,6.65415252018322
6.40050658370649,3.1,cave,young,N,6.19847871649231
6.50091422469404,3.1,stake,young,N,5.51342874616498
6.36069780429409,4,stage,young,N,7.83557924666997
6.40557550524101,3.13,cane,young,N,5.18178355029209
6.41247486655161,3.93,spouse,young,N,3.93182563272433
6.48979746091216,3.37,tribe,young,N,6.0330862217988
6.4893720906057,2.03,goad,young,N,2.19722457733622
6.40078886554187,3.93,coast,young,N,6.75925527066369
6.57033659462053,2.17,brooch,young,N,3.52636052461616
6.55524308732665,3.31,gust,young,N,3.73766961828337
6.34996033230865,3.6,flood,young,N,5.59471137960184
6.30170280527313,4.43,soul,young,N,6.59578051396131
6.46282662824,3.41,shield,young,N,5.06259503302697
6.51783374124977,2.6,sod,young,N,4.26267987704132
6.26023134844661,4.2,pride,young,N,6.53524127101366
6.69842833720034,2.7,yak,young,N,2.07944154167984
6.61787078297516,2.97,yen,young,N,3.2188758248682
6.46040511150045,2.57,yam,young,N,2.19722457733622
6.31803073760973,4.63,soup,young,N,5.89440283426485
6.36597204176087,4.93,goal,young,N,6.27664348934164
6.41754894241888,3.83,ski,young,N,4.70953020131233
6.57627456396354,1.97,gout,young,N,3.49650756146648
6.45189121329012,4,cart,young,N,5.06890420222023
6.35454393871971,6.83,yes,young,N,9.53647363080222
6.36755233650547,5.3,soap,young,N,5.90808293816893
6.28523430196249,4.5,mud,young,N,6.26149168432104
6.56492688472195,2.47,marsh,young,N,5.36597601502185
6.47011815716762,3.4,flock,young,N,4.89034912822175
6.46682878259581,3.37,ridge,young,N,5.39362754635236
6.35945275407186,5.27,son,young,N,7.95822719232231
6.43626254156496,4.9,mug,young,N,4.72738781871234
6.71826408162977,2.17,sop,young,N,2.07944154167984
6.36954132911949,3.8,march,young,N,6.15485809401642
6.3505540735946,3.1,goat,young,N,5.34710753071747
6.28338761381702,5.9,floor,young,N,7.96866570046623
6.34264944830308,5.5,sign,young,N,7.50328963067508
6.54274569825335,2.7,tusk,young,N,1.94591014905531
6.57114903338212,2.1,mum,young,N,5.56452040732269
6.383506634884,3.77,haze,young,N,4.76217393479776
6.69905689209942,2.07,gob,young,N,2.484906649788
6.60682584644473,3.53,gist,young,N,3.46573590279973
6.37126990843557,3.3,tomb,young,N,5.51745289646471
6.48078048738609,4,horse,young,N,7.32580750259577
6.52079784242971,2.73,isle,young,N,4.89783979995091
6.34551354626965,5.43,hand,young,N,9.01408214944336
6.37679497279577,5.63,god,young,N,5.94542060860658
6.47720310549733,3.5,puck,young,N,2.07944154167984
6.3774239838242,5,luck,young,N,6.70318811324086
6.46682878259581,1.73,tome,young,N,2.19722457733622
6.49180034451927,3.47,soy,young,N,3.68887945411394
6.3606632404893,3.6,patch,young,N,5.76832099579377
6.40180110375317,5.13,sky,young,N,7.23056315340929
6.39255342681517,2.8,toad,young,N,4.04305126783455
6.27189539284557,6.37,man,young,N,9.79071071493317
6.29990467264427,3.87,load,young,N,6.18826412308259
6.35269908030273,3.8,map,young,N,6.33859407820318
6.2915135824595,4.07,lust,young,N,5.14749447681345
6.27217864954412,3.83,loaf,young,N,4.56434819146784
6.49243678532146,1.94,hank,young,N,2.94443897916644
6.44397226154946,3.3,bliss,young,N,4.99043258677874
6.38973718463464,4.47,harm,young,N,6.47850964220857
6.47058276202955,3.03,badge,young,N,4.77068462446567
6.37806958357479,3.8,beard,young,N,5.98645200528444
6.43149209956526,3.88,scar,young,N,4.83628190695148
6.43218418009955,3.83,mat,young,N,5.27811465923052
6.46096805131203,2.97,hatch,young,N,4.85203026391962
6.40889116361539,2.7,harp,young,N,3.78418963391826
6.44651315540497,2.33,pike,young,N,4.69134788222914
6.46087425001438,2.73,loin,young,N,2.484906649788
6.56778292408727,2.87,weld,young,N,3.29583686600433
6.45447503121362,4.37,tour,young,N,6.58340922215876
6.58050043141053,3.17,spoof,young,N,1.6094379124341
6.31950850824756,5.43,spoke,young,N,7.63094658089046
6.4929517027946,2.17,pomp,young,N,3.52636052461616
6.4289127010692,1.67,maw,young,N,2.63905732961526
6.54692887249235,2.14,lance,young,N,3.17805383034795
6.3056729157779,5.03,ground,young,N,8.11820704940578
6.55205129208345,2.7,yacht,young,N,4.43081679884331
6.46469733201407,4.43,loan,young,N,5.8348107370626
6.27091281463266,6.13,juice,young,N,5.90263333340137
6.51925052744877,1.43,hart,young,N,4.39444915467244
6.43287578198962,3.03,whim,young,N,4.18965474202643
6.4039218196266,2.97,spool,young,N,4.04305126783455
6.44587853694801,3.83,thread,young,N,5.29330482472449
6.39268733595801,3.2,whip,young,N,5.45958551414416
6.31412758845501,6.13,well,young,N,10.1016414471467
6.30485091534802,5.53,spoon,young,N,5.4380793089232
6.47734152551001,4.17,phase,young,N,6.36302810354046
6.50310483894181,2.77,chrome,young,N,3.8286413964891
6.51656283016069,1.8,sloop,young,N,1.94591014905531
6.59160514255083,2.83,whit,young,N,3.04452243772342
6.3974628463778,5.67,place,young,N,9.18696938565294
6.44465576141314,5.27,list,young,N,7.21597500265147
6.23812929346354,5.53,air,young,N,8.4111657867707
6.36349351246231,4.57,edge,young,N,7.23345541862144
6.47507826252129,5.07,breath,young,N,6.89871453432999
6.51812907061799,3.81,bead,young,N,3.52636052461616
6.62567084381883,2.77,welt,young,N,2.19722457733622
6.26556733701932,4.73,beef,young,N,5.6937321388027
6.4199460670186,2.7,wedge,young,N,4.56434819146784
6.62986510899283,2.37,ghoul,young,N,2.56494935746154
6.33198216157183,5.87,brush,young,N,5.76519110278484
6.41150623216816,3.03,squad,young,N,5.12396397940326
6.5698740501975,3.17,chump,young,N,2.30258509299405
6.5424719605068,2.2,earl,young,N,5.60947179518496
6.5941808745644,3.23,beak,young,N,4.47733681447821
6.39144799164691,3.73,threat,young,N,7.00306545878646
6.55440337904034,2.27,mould,young,N,5.24174701505964
6.35407434490972,3.37,clown,young,N,4.07753744390572
6.32659660037024,3.67,beam,young,N,5.17614973257383
6.29526600143965,5.77,mouth,young,N,7.78821155784708
6.41625831399784,4.4,bean,young,N,4.23410650459726
6.3070596507871,5.93,clock,young,N,6.45833828334479
6.39260364484512,4.1,beep,young,N,2.70805020110221
6.25203874883026,5.73,smoke,young,N,6.95749737087695
6.41883790726503,3.4,quest,young,N,4.75359019110636
6.35570827539664,4.27,broad,young,N,6.62273632394984
6.28573735288371,5.97,beer,young,N,6.72503364216684
6.37667592618888,4.57,bear,young,N,7.01481435127554
6.58683350474922,2.47,frock,young,N,4.67282883446191
6.29961079269212,3.63,chief,young,N,7.50494206839617
6.53130027892107,2.47,beet,young,N,3.71357206670431
6.70362973350369,2.6,trough,young,N,4.0943445622221
6.61724253729707,1.93,ruse,young,N,2.94443897916644
6.5728278485332,2.23,beau,young,N,3.63758615972639
6.45882405875374,3.33,squash,young,N,5.03695260241363
6.42572765031797,3.63,frost,young,N,4.969813299576
6.604011572983,1.87,squaw,young,N,2.56494935746154
6.62847778887417,1.93,bard,young,N,2.30258509299405
6.50859028342245,4.07,fare,young,N,5.11198778835654
6.33448671459293,4.5,band,young,N,6.37842618365159
6.55095175534882,2.8,fang,young,N,2.19722457733622
6.3688901981849,3.8,brick,young,N,6.21260609575152
6.29029054472643,6.1,road,young,N,8.2406488633749
6.35603821384007,4.94,babe,young,N,3.58351893845611
6.33175092919115,3.53,rust,young,N,4.38202663467388
6.29243913137604,5.07,choice,young,N,7.51152464839087
6.39404215706963,3.7,bark,young,N,5.09375020080676
6.34162833943106,4.03,tub,young,N,4.95582705760126
6.36948993945736,4.8,bank,young,N,7.77737360265786
6.60501371277057,2.6,twinge,young,N,3.93182563272433
6.33292432524023,3.9,farm,young,N,7.07834157955767
6.35713144200847,4.27,board,young,N,7.35372233039963
6.28592360383879,3.5,barn,young,N,5.23110861685459
6.28958569234527,4.67,tea,young,N,7.37148929521428
6.2638553009908,3.3,zoo,young,N,5.05624580534831
6.44792373817776,3.6,tug,young,N,4.59511985013459
6.44565632530638,4.73,tab,young,N,3.29583686600433
6.50653116513123,3.43,vice,young,N,5.10594547390058
6.4452435154947,3.4,tee,young,N,4.23410650459726
6.3294178292967,5,rice,young,N,6.19236248947487
6.58029233651851,2.43,rout,young,N,3.40119738166216
6.5942082403353,2,pyre,young,N,2.94443897916644
6.33242668900205,4.14,tag,young,N,4.63472898822964
6.40241458544672,4.47,ounce,young,N,4.54329478227
6.39040843822588,4.4,crumb,young,N,2.94443897916644
6.352333185206,5.1,spot,young,N,6.78897174299217
6.28163103085268,3.63,jazz,young,N,5.03043792139244
6.39749616138789,3.27,tin,young,N,6.24222326545517
6.37191949221198,2.83,quartz,young,N,2.83321334405622
6.64684495702778,2.1,garb,young,N,3.49650756146648
6.44303367524595,3.93,niece,young,N,4.46590811865458
6.39435968901351,3.1,womb,young,N,5.06890420222023
6.53840028188603,2.77,hub,young,N,3.73766961828337
6.66863477314479,2.43,gnome,young,N,2.70805020110221
6.3399535776931,3.43,sand,young,N,6.8596149036542
6.36569695278505,3.93,deed,young,N,4.53259949315326
6.34716151298203,4.93,crowd,young,N,6.78332520060396
6.33922991841677,3.93,train,young,N,7.25629723969068
6.3919171133926,2.97,tar,young,N,4.40671924726425
6.33393660588822,5.5,head,young,N,9.00883599576545
6.4770338994578,2.73,hue,young,N,4.4188406077966
6.34651316930213,4.17,bulb,young,N,4.76217393479776
6.37643779045038,4.77,gang,young,N,5.84643877505772
6.37280771309574,3.8,wrist,young,N,5.88332238848828
6.52614340689613,3.4,throne,young,N,5.17048399503815
6.47389069635227,4.17,trait,young,N,4.02535169073515
6.29006801343205,4.83,tax,young,N,7.5755846515578
6.48495579493765,2.83,nymph,young,N,4.00733318523247
6.4290256890361,3.73,heel,young,N,5.36129216570943
6.34861437826993,6,group,young,N,8.60575336839572
6.41988091513325,3.27,blaze,young,N,4.55387689160054
6.4642923097323,3,hag,young,N,2.94443897916644
6.54209725054234,3.5,groin,young,N,4.14313472639153
6.41522788349752,3.37,crook,young,N,4.53259949315326
6.31994061368801,3.83,skate,young,N,4.23410650459726
6.26885004126987,2.97,crown,young,N,6.07993319509559
6.51814383479714,4.07,dean,young,N,5.3890717298165
6.42781443879717,3.73,bulk,young,N,5.95583736946483
6.45807179015838,3.43,bull,young,N,5.93753620508243
6.49749871013784,3.2,heir,young,N,4.80402104473326
6.41948991465581,3.53,heap,young,N,5.24174701505964
6.38618884535008,4.3,bond,young,N,5.69035945432406
6.28754252509785,4.96,crime,young,N,6.78445706263764
6.55162304489263,2.67,hem,young,N,3.89182029811063
6.32064238704403,3.84,deer,young,N,5.35185813347607
6.33169756027853,4.17,bone,young,N,6.17170059741091
6.4217360824676,3.37,hen,young,N,4.61512051684126
6.32026457028066,4.53,ham,young,N,4.82028156560504
6.53480576255065,2.43,bog,young,N,4.61512051684126
6.45559156786473,2.47,elk,young,N,3.2188758248682
6.30238085215764,4.57,hip,young,N,5.54907608489522
6.41898464599698,4.5,cross,young,N,6.7719355558396
6.37835826963071,3.07,hut,young,N,6.00388706710654
6.38085108500346,5.67,heat,young,N,7.66622192566273
6.46679769918347,2.87,elm,young,N,4.79579054559674
6.63752012013408,2.77,gouge,young,N,2.30258509299405
6.32405425646497,4.77,butt,young,N,4.80402104473326
6.43388819620168,3.03,wick,young,N,3.71357206670431
6.6064339466039,2.6,wisp,young,N,3.13549421592915
6.3114262316022,4.93,hat,young,N,6.85751406254539
6.65736899127405,1.43,grist,young,N,2.63905732961526
6.47036597328933,3.47,scalp,young,N,4.21950770517611
6.36832439820581,2.9,boo,young,N,2.77258872223978
6.52602622855056,2.37,bile,young,N,3.52636052461616
6.4798758360368,1.63,haw,young,N,2.39789527279837
6.52817719182582,3.4,lard,young,N,3.55534806148941
6.31124467090597,4.8,land,young,N,8.40200678160712
6.37859594852764,3.13,hay,young,N,5.58724865840025
6.52919983618083,3.6,brow,young,N,5.22035582507832
6.53393417620843,1.97,twain,young,N,3.04452243772342
6.49731782924741,2.78,pane,young,N,3.46573590279973
6.5239440247688,2.13,mead,young,N,3.46573590279973
6.37653985556802,4.1,lane,young,N,6.45519856334012
6.48042792401684,2.87,quirk,young,N,2.89037175789616
6.5611720986102,2.5,tang,young,N,3.36729582998647
6.64020257782552,2.27,pang,young,N,3.87120101090789
6.3231575240974,5.23,bill,young,N,6.87832646829133
6.5187342232899,3.27,drought,young,N,4.54329478227
6.27664348934164,5.1,box,young,N,7.25063551189868
6.39676297465905,5.47,park,young,N,7.02197642307216
6.49520513115074,2.33,lark,young,N,3.87120101090789
6.30040039930708,6.09,boy,young,N,8.26281693767093
6.48183743230124,2.4,wharf,young,N,3.93182563272433
6.31860768844068,3.7,tank,young,N,5.89989735358249
6.24693975178545,6.33,meal,young,N,6.85751406254539
6.64266931404588,1.47,spate,young,N,4.07753744390572
6.53766214095444,2.83,slate,young,N,4.30406509320417
6.54363842689435,2.87,corps,young,N,5.84354441703136
6.50201013166665,2.5,cove,young,N,3.63758615972639
6.44183928396475,3.83,cord,young,N,4.98360662170834
6.40905583501399,3.73,core,young,N,5.71702770140622
6.46558469186556,3.33,stump,young,N,4.36944785246702
6.45508849438968,2.8,spade,young,N,3.95124371858143
6.38152832797332,4.17,shade,young,N,6.03068526026126
6.44706811637375,4.97,club,young,N,7.37400185935016
6.3635107456707,3.88,cone,young,N,4.14313472639153
6.51036250176485,3.1,tart,young,N,3.95124371858143
6.3629763780648,5.53,part,young,N,9.09335701649036
6.35523922816194,4.33,screen,young,N,6.25190388316589
6.33290655678103,5.37,meat,young,N,7.15539630189673
6.32478897743846,3.6,stool,young,N,5.07517381523383
6.39591247139338,3.1,cork,young,N,4.26267987704132
6.64063371649554,3.03,naught,young,N,2.99573227355399
6.4803052641372,3.03,cult,young,N,5.08759633523238
6.44355875581015,3.57,crop,young,N,6.14846829591765
6.26362680790173,3.97,corn,young,N,6.10031895202006
6.48264853061868,2.97,feud,young,N,3.04452243772342
6.4170753609091,3.07,gland,young,N,3.73766961828337
6.40385561528688,3.07,maze,young,N,4.81218435537242
6.40875940696972,4,yard,young,N,6.45833828334479
6.55237949077502,2.57,mare,young,N,4.17438726989564
6.36693425768075,3.37,crow,young,N,4.00733318523247
6.47208350881657,2.7,mane,young,N,3.8286413964891
6.5932910790902,2.17,louse,young,N,2.99573227355399
6.76256764412182,2.1,yang,young,N,2.56494935746154
6.40986233312787,3.37,clam,young,N,2.89037175789616
6.39974236251034,4.23,clip,young,N,4.06044301054642
6.55967189311208,3.43,clan,young,N,4.81218435537242
6.46796266642432,4.78,mark,young,N,6.72142570079064
6.36213114967345,2.93,bronze,young,N,5.62040086571715
6.4443061221737,3.97,clap,young,N,3.97029191355212
6.42757201259456,2.77,yarn,young,N,3.2188758248682
6.34558372786456,4.83,chalk,young,N,5.17048399503815
6.45984185460913,2.03,hulk,young,N,3.09104245335832
6.41033934212606,4.43,wealth,young,N,6.94793706861497
6.42352289948567,4.33,jeep,young,N,4.85981240436167
6.47276351811563,1.97,hull,young,N,3.85014760171006
6.37279063936282,3.6,claw,young,N,4.11087386417331
6.6687490784544,2.07,hone,young,N,2.19722457733622
6.54606779321986,4,mart,young,N,2.56494935746154
6.3185175618127,3.57,clay,young,N,5.92157841964382
6.38313494419396,4.97,phrase,young,N,6.41999492814714
6.50512614569318,2.83,feat,young,N,4.58496747867057
6.56032320212458,3.23,barge,young,N,4.15888308335967
6.45017021910987,3.87,horn,young,N,5.11799381241676
6.30439395631101,4.67,match,young,N,6.92755790627832
6.54205400574072,2.43,birch,young,N,3.80666248977032
6.56729108509138,2.3,plume,young,N,2.83321334405622
6.33878840561014,4.55,hide,young,N,6.361302477573
6.32788321086562,4,seed,young,N,6.21260609575152
6.38193445370866,4.77,hill,young,N,7.13807303404435
6.58433548737184,2.87,dill,young,N,2.07944154167984
6.24862297700947,4.07,oil,young,N,7.70436116791031
6.34507479967387,2.8,mule,young,N,4.4188406077966
6.30084083901983,3.27,oak,young,N,5.54126354515843
6.35442221334938,3.63,flesh,young,N,6.83625927727707
6.4690177316104,2.57,crypt,young,N,3.25809653802148
6.3809357654618,4.47,rank,young,N,5.98393628068719
6.57191884019864,2.34,guise,young,N,4.15888308335967
6.47904713214357,2.73,keel,young,N,3.71357206670431
6.4399412508094,3.73,seal,young,N,5.37989735354046
6.31160775934014,5.13,ice,young,N,6.84054652928869
6.59728211822954,3.17,seam,young,N,3.80666248977032
6.48762313383057,2.72,keen,young,N,6.16331480403464
6.49202769130746,2.67,cub,young,N,3.85014760171006
6.48208236150262,1.93,hilt,young,N,2.99573227355399
6.68067900464021,1.97,cud,young,N,2.94443897916644
6.48111760564117,3.1,lapse,young,N,4.43081679884331
6.45464809739613,3.47,cue,young,N,4.60517018598809
6.43226462350364,4.2,gear,young,N,6.00635315960173
6.44618003093232,4.03,arch,young,N,5.49306144334055
6.37360984989453,4.27,cab,young,N,5.18738580584075
6.38355730927571,5.4,seat,young,N,7.24208235925696
6.56625039983285,1.73,feint,young,N,2.70805020110221
6.3726369626471,4.4,thigh,young,N,5.42934562895444
6.49822190669802,3.2,raft,young,N,4.06044301054642
6.69665145836262,1.7,cad,young,N,2.56494935746154
6.3843171171653,2.97,monk,young,N,4.26267987704132
6.5874811419297,2.47,mite,young,N,3.3322045101752
6.41645446614716,3.23,grave,young,N,6.29341927884648
6.32675751723914,5.1,mile,young,N,6.43133108193348
6.34303649287081,6.33,cup,young,N,6.99209642741589
6.57965390869468,2.87,ward,young,N,6.10255859461357
6.54175123975489,3.27,aide,young,N,4.61512051684126
6.51631141223623,2.7,ware,young,N,3.04452243772342
6.52288660067262,2.5,wand,young,N,3.36729582998647
6.45170189106313,1.43,cam,young,N,3.43398720448515
6.3070596507871,1.73,cur,young,N,2.07944154167984
6.41870745475771,5.03,style,young,N,7.36201055125973
6.37261988599856,6.5,can,young,N,10.5258366617874
6.54065474841696,3.33,crate,young,N,3.89182029811063
6.28284601833824,5.7,milk,young,N,7.53315880745556
6.34475878288724,4.5,leaf,young,N,5.63478960316925
6.6409210390432,1.37,jute,young,N,1.94591014905531
6.42799218066796,4.87,fry,young,N,5.05624580534831
6.36366583118344,4.13,cap,young,N,6.19440539110467
6.50653116513123,2.83,mill,young,N,5.24174701505964
6.21979462510949,6.3,car,young,N,8.50613224405681
6.24052922437359,4.97,cat,young,N,6.60665018619822
6.46115562751542,1.37,teak,young,N,3.04452243772342
6.40971424957557,4,peak,young,N,6.02344759296103
6.38975397146705,2.53,peal,young,N,2.94443897916644
6.41434381146993,3.43,ledge,young,N,5.00394630594546
6.42744269458523,5.33,team,young,N,7.32317071794347
6.53378883793334,3.13,mitt,young,N,0
6.3060197798563,5.93,leave,young,N,8.37930948405285
6.40517887002452,4.17,frog,young,N,4.31748811353631
6.55653684972498,4.2,ford,young,N,2.19722457733622
6.5967226929221,1.64,swath,young,N,2.94443897916644
6.34393315681379,4.63,wheel,young,N,6.24416690066374
6.45310517877025,4.47,peer,young,N,4.8283137373023
6.4888097164601,2.97,wart,young,N,2.70805020110221
6.41111194278751,4.43,pear,young,N,3.80666248977032
6.55369120945691,2.37,graft,young,N,3.36729582998647
6.70288131771767,2.47,cyst,young,N,1.09861228866811
6.5606769965737,1.63,peat,young,N,4.20469261939097
6.47718772431313,3.07,flea,young,N,3.43398720448515
6.58513663664946,3.47,speck,young,N,3.98898404656427
6.35772094199087,3.77,script,young,N,5.48893772615669
6.37343923636788,5.83,fork,young,N,5.4971682252932
6.40833107794059,3.83,norm,young,N,4.81218435537242
6.41418000862267,4.8,form,young,N,8.47595444339964
6.62342757434293,2.87,spleen,young,N,3.2188758248682
6.36266596901215,4.3,saint,young,N,5.15905529921453
6.38639098465844,4.1,wheat,young,N,6.26909628370626
6.52879090392644,3.6,truce,young,N,4.11087386417331
6.46802475990608,3.97,flag,young,N,5.87773578177964
6.41272098001116,4.97,file,young,N,6.2363695902037
6.56685525415877,2.8,fort,young,N,6.02102334934953
6.60276426740772,4.69,font,young,N,3.2188758248682
6.4414248951027,4.93,truck,young,N,6.09807428216624
6.2957640323832,5.31,film,young,N,7.36707705988101
6.55303556519169,3.23,gulf,young,N,5.5834963087817
6.51886701267875,2.9,prose,young,N,4.85981240436167
6.56035151028724,2.9,gleam,young,N,4.53259949315326
6.4318301522242,5.37,trust,young,N,7.09423484592476
6.51988447927492,2.53,flux,young,N,3.98898404656427
6.42498246965818,5.2,state,young,N,8.57546209954021
6.48390214256069,3.03,siege,young,N,5.01063529409626
6.51279975125856,2.97,ooze,young,N,3.09104245335832
6.31173480915291,5.57,bread,young,N,7.19142933003638
6.62330796904028,2.13,gull,young,N,3.17805383034795
6.45073894848901,5.13,case,young,N,8.83448260862068
6.59861801450095,3.17,gore,young,N,2.77258872223978
6.43615036836943,3.17,fluff,young,N,3.40119738166216
6.3525597074802,4.43,flex,young,N,4.06044301054642
6.47047437353411,4.1,flaw,young,N,4.18965474202643
6.2544632256769,3.17,chess,young,N,5.57972982598622
6.67897084777784,2.93,grille,young,N,3.91202300542815
6.56729108509138,1.93,flax,young,N,3.66356164612965
